Event Date,Type,Event,Location,Address,Borough,Postcode,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
06/26/2019,RNY General Presentation (GEN),General Emergency Preparedness,"IRS 30th Floor - Rooms 1,2,3","290 Broadway, New York, NY 10007",Manhattan,10007,40.714807,-74.005764,101,1,31,1083094,1001540001,SoHo-TriBeCa-Civic Center-Little Italy
06/26/2019,RNY Fair (FAIR),Brownsville Neighborhood Health Action Center's Jump into Summer Block party,259 bristol street,259 bristol street,Brooklyn,11212,40.664827,-73.911415,316,41,924,3081765,3035590011,Brownsville
06/26/2019,RNY Fair (FAIR),Annual Employee Safety Fair,Courtyard,2601 Ocean Pkwy,Brooklyn,11235,40.586552,-73.966168,313,48,370,3337274,3072390001,Brighton Beach
06/26/2019,RNY Fair/Presentation (FP),Citizen Preparedness Training,"Elmcor Youth & Adult Activities, Inc.",107-20 Northern Boulevard,Queens,11368,40.757795,-73.861637,403,21,381,4311969,4017220005,North Corona
06/26/2019,RNY Fair (FAIR),Mobile Office Hours: Queens,Diversity Plaza,73-19 37th Road,Queens,11372,40.747172,-73.892159,403,25,289,4029808,4012840065,Jackson Heights
06/25/2019,RNY General Presentation (GEN),Emergency Preparedness Presentation,Happy Seniors Daycare,611 east 76th street,Brooklyn,11236,40.635677,-73.918533,318,46,950,3425503,3079810020,Canarsie
06/24/2019,RNY General Presentation (GEN),Emergency Management Training,ADAPT Community Network,"80 Maiden Lane, 2nd floor",Manhattan,10038,40.707116,-74.007329,101,1,7,1001015,1000420031,Battery Park City-Lower Manhattan
06/23/2019,RNY Fair (FAIR),Weekend Walks - Hamilton Heights,Amsterdam Ave between 139 and 141,Amsterdam Ave between 139 and 141,Manhattan,,,,,,,,,
06/23/2019,RNY Fair (FAIR),Community Wellness Fair,Church of St. Mark,1417 Union Street,Brooklyn,11213,40.668586,-73.944361,309,35,337,3033019,3012710001,Crown Heights North
06/23/2019,RNY Fair (FAIR),New Dimension SDA Church Health Fair,New Dimension SDA Church,1062 Winthrop St,Brooklyn,11212,40.66107,-73.924511,317,41,884,3327578,3046290008,Rugby-Remsen Village
06/22/2019,RNY Fair (FAIR),Community Day,"PS 9 
Underhill and St Marks Place","80 Underhill Avenue, PS 9",Brooklyn,11238,40.678297,-73.965541,308,35,205,3028204,3011450026,Prospect Heights
06/22/2019,RNY for Kids (KIDS),Tuffy the Tiger Puppet Festival,JJ Byrne Park,4th St. at 5th Ave,Brooklyn,,,,,,,,,
06/22/2019,RNY Fair (FAIR),Sail Grand Prix Fair,Event Village at Brookfield Place,Brookfield Place Lower Pevel,Manhattan,,,,,,,,,
06/22/2019,RNY Fair (FAIR),Fulton Street Health & Wellness Day,Fulton Street Co-Op,2134 Fulton Street,Brooklyn,11233,40.67832,-73.91171,316,41,301,3042196,3015510045,Ocean Hill
06/22/2019,RNY Fair (FAIR),Annual June Youth Fun Day,PS 23K,545 Willoughby Ave,Brooklyn,11206,40.69407,-73.94756,303,36,25901,3048818,3017590013,Bedford
06/21/2019,RNY Fair (FAIR),CPI-Medgar Evers Head Start 9th Community Health Fair -2019,Medgar Evers Head Start,60 E 93rd Street,Brooklyn,11212,40.662494,-73.927007,317,41,882,3346863,3045950215,Rugby-Remsen Village
06/21/2019,RNY Fair (FAIR),Sail Grand Prix Fair,Event Village at Brookfield Place,Brookfield Place Lower Level,Manhattan,,,,,,,,,
06/21/2019,RNY General Presentation (GEN),Emergency Preparedness Presentation,Selfhelp Innovative Senior Center,45-25 Kissena Blvd.,Queens,11355,40.751765,-73.820331,407,20,1205,4117390,4052000052,East Flushing
06/21/2019,RNY Fair (FAIR),Family Fun Day,PS 46 The Alley Pond School,64-45 218 street,Queens,11364,40.746202,-73.758752,411,23,1367,4162449,4076190001,Oakland Gardens
06/20/2019,RNY Fair (FAIR),Senior Resource Fair,Baruch College's Multi-purpose room 1-107,55 Lexington Ave,Manhattan,10010,40.740596,-73.983938,106,2,68,1086514,1008800024,Gramercy
06/20/2019,RNY Fair/Presentation (FP),Citizen Preparedness Training,Montefiore Wakefield,600 East 233 Street,Bronx,10466,40.894558,-73.861056,212,12,420,2062884,2048230024,Williamsbridge-Olinville
06/20/2019,RNY Fair (FAIR),Health Fair,Hanac Ravenswood Senior Center,34-35A 12th Street,Queens,,,,,,,,,
06/20/2019,RNY General Presentation (GEN),RNY Presentation Esperanza Center,Esperanza Center,516 West 181st Street 3rd Floor,Manhattan,10033,40.848436,-73.93165,112,10,269,1063614,1021520067,Washington Heights North
06/19/2019,RNY Fair/Presentation (FP),Citizen Preparedness Training,Lt. Joseph P. Kennedy Community Center,"34 West 134th Street, between Lenox & Fifth Avenues",Manhattan,10037,40.812702,-73.939645,110,9,212,1083985,1017300016,Central Harlem North-Polo Grounds
06/19/2019,RNY Fair (FAIR),1st Annual Block Association Resource Fair,The PJ Avitto Community Center,876 Schenck Avenue,Brooklyn,11207,40.65891,-73.882282,305,42,1106,3413735,3043750060,East New York
06/19/2019,RNY Fair (FAIR),Key to the City Brooklyn,Academy for College Preparation,911 Flatbush Ave,Brooklyn,11226,40.649787,-73.95855,314,40,794,3336215,3051030010,Erasmus
06/19/2019,Train the Trainer (TOT),Ready NY Presenter Training for CERT,NYC Emergency Management,165 Cadman Plaza East,Brooklyn,11201,40.698767,-73.98987,302,33,13,3000172,3000850006,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
06/18/2019,RNY General Presentation (GEN),Jewelmak OEM Day,344 East 59th Street,344 East 59th Street,Manhattan,10022,40.759925,-73.962723,106,5,108,1040054,1013510031,Turtle Bay-East Midtown
06/18/2019,RNY General Presentation (GEN),Community Meeting,Jewish Board Far Rockaway Apartment Treatment Program: Office,2008 Seagirt Blvd 1F,Queens,11691,40.595169,-73.754606,414,31,99801,4440805,4157800100,Far Rockaway-Bayswater
06/18/2019,RNY General Presentation (GEN),Community Inclusion Development Alliance,Community Inclusion Development Alliance,38 - 50 Bell BLVD,Queens,11361,40.766338,-73.772419,411,19,1123,4137576,4062380018,Bayside-Bayside Hills
06/17/2019,RNY Fair/Presentation (FP),UN Fair/Presentation,405 E 42 st,405 E 42 st New York,Manhattan,10017,40.748663,-73.969514,106,4,8602,1083874,1013540001,Turtle Bay-East Midtown
06/16/2019,RNY Fair (FAIR),"""THE BLOCK PARTY"" Services For Seniors",Coney Island,3017 West 12th Street,Brooklyn,11224,40.575066,-73.979633,313,47,352,3000000,3086960044,Seagate-Coney Island
06/15/2019,RNY Fair (FAIR),Community Health and Wellness Fair,The Gospel Tabernacle Church Of Jesus Christ (Apostolic) Inc.,2314 Snyder Avenue,Brooklyn,11226,40.648661,-73.955278,317,40,794,3117375,3051100012,Erasmus
06/15/2019,RNY Fair (FAIR),Cypress Hills Child Care Annual Health Fair,3345 Fulton Street,3295 Fulton Street,Brooklyn,11208,40.683212,-73.873759,305,37,117602,3092218,3041290065,Cypress Hills-City Line
06/15/2019,RNY Fair (FAIR),Town Hall,Henry Street Settlement,301 Henry St.,Manhattan,10002,40.714054,-73.982797,103,1,202,1003737,1002880021,Lower East Side
06/15/2019,RNY Fair (FAIR),Juneteenth NYC,Gershwin/ Lincoln Park,Linden Blvd and Vermot St Entrance,Brooklyn,,,,,,,,,
06/15/2019,RNY Fair (FAIR),Key to the City Bronx,JHS 127,1560 Purdy St,Bronx,10462,40.837931,-73.853524,209,18,222,2041247,2039480055,Parkchester
06/14/2019,RNY Fair (FAIR),4th Annual Men's Health Symposium & Expo,Brooklyn Borough President's Office,209 Joralemon Street,Brooklyn,11201,40.692476,-73.990487,302,33,11,3000256,3001390001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
06/14/2019,RNY General Presentation (GEN),ABC Training Healthy Homes,NYC Department of Health and Mental Hygiene,125 Worth Street,Manhattan,10013,40.715428,-74.002673,101,1,31,1001831,1001680032,SoHo-TriBeCa-Civic Center-Little Italy
06/13/2019,RNY General Presentation (GEN),Emergency Preparedness w/shop,Patterson Senior center,308 East 145th Street,Bronx,10451,40.815197,-73.922179,201,8,51,2091115,2023240001,Mott Haven-Port Morris
06/01/2019,RNY Fair (FAIR),Hope Day,PS 63Q Old South School,90-15 Sutter Ave,Queens,11417,40.67641,-73.846773,410,32,54,4190727,4091550025,Ozone Park
06/13/2019,RNY Fair/Presentation (FP),Citizen Preparedness Training,North Central Bronx Hospital,"3424 Kossuth Ave, 17th floor conference room",Bronx,10467,40.880462,-73.88164,207,11,421,2017787,2033270200,Norwood
06/13/2019,RNY General Presentation (GEN),Sco Family of Services,Sco Family of Services,88-22 161st Street,Queens,11432,40.707639,-73.800746,412,24,44602,4208957,4097640071,Jamaica
06/13/2019,RNY General Presentation (GEN),Emergency Preparedness for Seniors,Morrisiania Air Rights Senior Ctr.,3135 Park Ave.,Bronx,10451,40.82415,-73.917164,204,16,173,2100990,2024209078,East Concourse-Concourse Village
06/12/2019,RNY General Presentation (GEN),Emergency Management Training,ADAPT Community Network,"80 Maiden Lane, 2nd floor",Manhattan,10038,40.707116,-74.007329,101,1,7,1001015,1000420031,Battery Park City-Lower Manhattan
06/12/2019,RNY General Presentation (GEN),Red Hook Initiative,Red Hook Initiative,767 Hicks St,Brooklyn,11231,40.676803,-74.004705,306,38,59,3393808,3005350001,Carroll Gardens-Columbia Street-Red Hook
06/10/2019,RNY General Presentation (GEN),P.S. 97 Career Day 2019,"P.S. 97, Queens",85-52 85 Street,Queens,11421,40.694518,-73.859659,409,32,12,4181565,4088550020,Woodhaven
06/10/2019,RNY General Presentation (GEN),Parent workshop,PS 377,"150-15 Raleigh Street, School Library",Queens,11417,40.668127,-73.837189,410,32,88,4000000,4115600001,Ozone Park
06/10/2019,RNY Fair/Presentation (FP),Citizen Preparedness Training,Kips Bay Castle Hill Senior Center,625 Castle Hill Avenue,Bronx,10473,40.819754,-73.848209,209,18,86,2092673,2035700001,Soundview-Castle Hill-Clason Point-Harding Park
06/10/2019,RNY General Presentation (GEN),A NIGHT WITH NYCEM,Big Six Towers,59-15 47th Avenue,Queens,11377,40.740279,-73.905844,402,26,245,4432197,4023140001,Woodside
06/10/2019,RNY General Presentation (GEN),RNY ESOL Workshop,Brooklyn Public Library Bay Ridge Branch,7223 Ridge Blvd,Brooklyn,11209,40.633942,-74.029709,310,43,66,3147279,3059070001,Bay Ridge
06/09/2019,RNY Fair (FAIR),Community Fair,Brooklyn Faith SDA Church,5518 Church Ave,Brooklyn,11203,40.652471,-73.925014,317,41,938,3103060,3047030007,Rugby-Remsen Village
06/08/2019,RNY Fair (FAIR),Health and Resource Fair,Beach 17th Street Park Far Rockaway,Beach 17th Street Far Rockaway,Queens,,,,,,,,,
06/08/2019,RNY Fair (FAIR),United Street Fair,200 East 127 Street,200 East 127 Street,Manhattan,10035,40.804849,-73.934545,111,8,242,1054697,1017910044,East Harlem North
06/08/2019,RNY Fair (FAIR),Korean American Association Health & Wellness Fair,New York Evangelical Church in Staten Island,300 Arden Ave,Staten Island,10312,40.552179,-74.190813,503,51,17010,,,Arden Heights
06/08/2019,RNY Fair (FAIR),Canarsie Multicultural Day,Rockaway parkway Municpal Lot,"Rockaway Parkway Municipal Parking Lot
(Near the Rockaway Parkway Train Station)",Brooklyn,,,,,,,,,
06/08/2019,RNY Fair (FAIR),"7th Annual Health, Community & Multicultural Fair",MS 206B,2280 Aqueduct Avenue,Bronx,10468,40.859686,-73.906495,207,14,253,2086823,2032090001,Kingsbridge Heights
06/08/2019,RNY Fair (FAIR),The Best Day Ever,The Einstein Campus,885 Bolton Ave,Bronx,10473,40.823526,-73.859662,209,18,42,2103869,2036440001,Soundview-Castle Hill-Clason Point-Harding Park
06/08/2019,RNY Fair (FAIR),Community Health & Street Fair,on Rockaway Parkway between Linden Blvd & Church Ave.,1 Brookdale Plz,Brooklyn,11212,40.654163,-73.911584,317,42,890,3103615,3047180001,Rugby-Remsen Village
06/08/2019,RNY General Presentation (GEN),National Council of Negro Women Monthly Meeting,Goddard Riverside Community Center,140 W 140th St,Manhattan,10030,40.817846,-73.939911,110,9,230,1060056,1020080053,Central Harlem North-Polo Grounds
06/07/2019,RNY General Presentation (GEN),Staff Personal Preparedness,NYC HPD,100 Gold Street,Manhattan,10038,40.710353,-74.004007,101,1,1501,1001289,1000940025,Battery Park City-Lower Manhattan
06/07/2019,RNY Fair (FAIR),Bay Eden Health Fair,Bay Eden Senior Center,1220 East 229th Street,Bronx,10466,40.884011,-73.842204,212,12,460,2093741,2049050360,Eastchester-Edenwald-Baychester
06/06/2019,RNY Fair (FAIR),Shape Up Bushwick VII,Irving SQ. Park,Knickerbocker Ave & Halsey St,Brooklyn,,,,,,,,,
06/06/2019,RNY Fair (FAIR),NYPD 63rd Precinct Faith-Based Emergency Preparedness Event,Temple Hillel,2164 Ralph Ave,Brooklyn,11234,40.625065,-73.917858,318,46,692,3218178,3078390001,Flatlands
06/06/2019,RNY Fair (FAIR),4th Annual FDNY LGBTQ Pride Celebration,Spring Street Between Hudson Street and Varick Street,Spring Street Between Hudson Street and Varick Street,Manhattan,,,,,,,,,
06/05/2019,RNY General Presentation (GEN),RNY: Brooklyn Veteran's Visually Impaired Veterans,800 Poly Place,800 Poly Place,Brooklyn,11209,40.609263,-74.02399,310,43,164,3345707,3061530001,Bay Ridge
06/05/2019,RNY General Presentation (GEN),RNY ESOL Workshop,Dekalb Library,790 Bushwick Ave,Brooklyn,11221,40.695042,-73.92815,304,34,393,3073751,3032410018,Bushwick South
06/04/2019,RNY Fair (FAIR),Burn Awareness,Jacobi Medical Center Blg 8 - Atrium,1400 Pelham Pkwy S,Bronx,10461,40.857427,-73.847079,211,13,296,2097550,2042050001,Pelham Parkway
06/01/2019,RNY Fair (FAIR),Grace Church of the First Born,Grace chruch of the First Born Fair,909 Utica Avenue,Brooklyn,11203,40.650866,-73.930277,317,45,862,3102887,3046980053,Rugby-Remsen Village
06/01/2019,RNY Fair (FAIR),NYPD New Recruit Family Day,Lobby in front of cafeteria,130-30 28th AVENUE,Queens,11354,40.772829,-73.838857,407,19,907,4537931,4043270100,College Point
06/01/2019,RNY Fair (FAIR),Brooklyn Temple SDA Church Community Health Day,3 Lewis Avenue  Between Myrtle & Broadway Avenues,3 Lewis Avenue,Brooklyn,11206,40.697952,-73.93805,303,36,287,3042858,3015820005,Stuyvesant Heights
06/01/2019,RNY General Presentation (GEN),DAFN Ready NY Presentation,Transitional Services for NY,88-39 163rd Street,Queens,11432,40.707992,-73.798855,412,24,44602,4594302,4098130008,Jamaica
06/01/2019,RNY Fair (FAIR),Manhattan Borough President Gale A. Brewer's Manhattan's 3rd My Brother's Keeper Forum,Richard Aphitheather in Marcus Garvey Park,18 Mt Morris Park W,Manhattan,10027,40.804822,-73.945457,111,9,198,1083967,1017190001,East Harlem North
06/01/2019,RNY General Presentation (GEN),RNY ESOL Workshop,Mckinley Park Library,6802 Fort Hamilton Pkwy,Brooklyn,11219,40.62909,-74.011554,310,43,12801,3143032,3057710012,Dyker Heights
06/01/2019,RNY Fair (FAIR),Health Fair,P.S. 154 Harriet Tubman,250 W 127th Street,Manhattan,10027,40.810928,-73.948938,110,9,224,1058671,1019320010,Central Harlem North-Polo Grounds
05/31/2019,RNY Fair (FAIR),Mobile Office Hours - Staten Island,Midland Beach Plaza,Midland Beach Plaza,Staten Island,10306,40.568052,-74.089911,595,50,11202,5000000,5038510001,New Dorp-Midland Beach
05/31/2019,RNY Fair (FAIR),Senior Champions Emergency Event,Bronx River Community Center,1619 E 174TH STREET,Bronx,10472,40.83395,-73.876147,209,18,62,2092909,2038860002,West Farms-Bronx River
05/30/2019,RNY Fair (FAIR),REAL Kids Resource Fair,P.S. 146,421 East 106th Street,Manhattan,10029,40.789295,-73.939262,111,8,162,1052999,1017000001,East Harlem South
05/30/2019,RNY General Presentation (GEN),RNY ESOL Workshop,Brighton Beach Branch,Brighton 1st Rd,Brooklyn,,,,,,,,,
05/29/2019,RNY General Presentation (GEN),Emergency Preparedness Presentation,CAIPA Social Daycare Center Bensonhurst,1933 86th Street,Brooklyn,11214,40.605365,-73.999503,311,47,284,3165818,3063450052,Bensonhurst West
05/29/2019,RNY Fair (FAIR),State Senator Jessica Ramos's Fire Safety Event,District 13 Office,32-37 Junction Blvd,Queens,11369,40.757738,-73.874141,403,21,353,4034924,4014240153,East Elmhurst
05/28/2019,RNY Fair/Presentation (FP),Citizen Preparedness Training,St. Peter's Church,137-28 244th Street,Queens,11422,40.667955,-73.733041,413,31,638,4284509,4132410043,Rosedale
05/25/2019,RNY Fair (FAIR),Walt Whitman Middle School 246 Multicultural Carnival,Walt Whitman MS 246,72 Veronica Place,Brooklyn,11226,40.648608,-73.952821,317,40,794,3117381,3051100025,Erasmus
05/25/2019,RNY Fair (FAIR),Puerto Rican Day Parade Cultural Festival,152nd St and Jackson Ave,152nd St and Jackson Ave,Bronx,,,,,,,,,
05/23/2019,RNY General Presentation (GEN),DAFN RNY,90-27 Sutphin Blvd,90-27 Sutphin Boulevard,Queens,11435,40.70234,-73.808148,412,24,240,4206784,4096770007,Jamaica
05/23/2019,RNY General Presentation (GEN),Disaster Preparedness for Older Adults,Breukelen Community Center,715 East 105 Street,Brooklyn,11236,40.648732,-73.896005,318,42,982,3321523,3081930001,Canarsie
05/22/2019,RNY General Presentation (GEN),RNY ESOL Workshop,Midwood Library,975 East 16th St,Brooklyn,11230,40.626054,-73.9606,314,44,532,3179706,3067090054,Midwood
05/21/2019,RNY Fair/Presentation (FP),Citizen Preparedness Training,The Gordon Parks School,233-15 Merrick Blvd.,Queens,11422,40.674831,-73.736713,413,31,618,4529511,4129730001,Laurelton
05/21/2019,RNY General Presentation (GEN),Ready Girl,PS 212,34-25 82nd Street,Queens,11372,40.753078,-73.884906,403,25,283,4437128,4014430019,Jackson Heights
05/21/2019,RNY Fair (FAIR),Older American Month Celebration Fair,Brooklyn Borough Hall,209 Joralemon Street,Brooklyn,11201,40.692476,-73.990487,302,33,11,3000256,3001390001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
05/21/2019,RNY General Presentation (GEN),Emergency Preparedness,Community Room  - Lobby Level,67 Manhanttan Ave.,Brooklyn,,,,,,,,,
05/21/2019,RNY General Presentation (GEN),RNY ESOL Workshop,Kings Highway Library,2115 Ocean Ave,Brooklyn,11229,40.610054,-73.953417,315,48,550,3182576,3067830068,Madison
05/19/2019,RNY Fair (FAIR),Spring Adoptapalooza,Union Square,Union Square,Manhattan,,,,,,,,,
05/19/2019,RNY Fair (FAIR),The Fabulous Fifth Avenue Fair,5 Ave. from 12th Street to Sterling Pl.,"Spot 71, 5th Ave between 10th and 11th Street",Brooklyn,,,,,,,,,
05/19/2019,RNY Fair (FAIR),Bronx Week Parade,Mosholu Parkway and Hull Avenue,Mosholu Parkway and Hull Avenue,Bronx,,,,,,,,,
05/18/2019,RNY Fair (FAIR),Health Fair,4600 Broadway (Yard),4600 Broadway,Manhattan,10040,40.86079,-73.930672,112,10,285,1076756,1021720016,Washington Heights North
05/18/2019,RNY Fair (FAIR),Beacon 8 Health Fair,PS 8,3010 Briggs Avenue,Bronx,10458,40.872612,-73.883574,207,11,415,2094734,2032990060,Bedford Park-Fordham North
05/18/2019,RNY Fair (FAIR),Love Your Block 2019,Cleveland Street Between Pitkin Avenue and Belmont Avenue,466 Cleveland Street,Brooklyn,11208,40.673199,-73.884117,305,37,1150,3395362,3040160027,East New York
05/18/2019,RNY Fair (FAIR),Annual Spring into Health,Chinatown YMCA Beacon Center,"100 Hester St NY, NY 10002",Manhattan,10002,40.716553,-73.993092,103,1,16,1082489,1003010003,Chinatown
05/18/2019,RNY General Presentation (GEN),Compass Safety Symposium Workshop,NYC Department of Youth and Community Development,2 Lafayette Street,Manhattan,10007,40.713723,-74.003586,101,1,31,1001672,1001550001,SoHo-TriBeCa-Civic Center-Little Italy
05/18/2019,RNY Fair (FAIR),I.S. 68 Isaac Bildersee School,I.S. 68 Isaac Buildersee School,956 East 82nd Street,Brooklyn,11236,40.635553,-73.91079,318,46,956,3224947,3080180001,Canarsie
05/18/2019,RNY Fair (FAIR),Annual Spring Fair,Morningside Heights on the grounds of Cathedral St.,1075 Amsterdam Avenue,Manhattan,10025,40.804689,-73.9626,109,7,19701,,,Morningside Heights
